project_id,path,path_with_namespace,web_url,last_activity_at,namespace_kind,namespace_full_path,archived,visibility,hook_id,hook_url,push_events,push_events_branch_filter,issues_events,confidential_issues_events,merge_requests_events,tag_push_events,note_events,confidential_note_events,job_events,pipeline_events,wiki_page_events,deployment_events,releases_events,enable_ssl_verification,repository_update_events,alert_status,disabled_until,url_variables,created_at
330,bundle-server,vems/bundle-server,https://git.viriciti.com/vems/bundle-server,2019-09-04T13:52:23.810Z,group,vems,True,private,230,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-18T00:23:31.556Z
327,streams,vems/streams,https://git.viriciti.com/vems/streams,2019-09-17T15:02:44.817Z,group,vems,True,private,166,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:23:31.401Z
326,vernemq,vems/vernemq,https://git.viriciti.com/vems/vernemq,2018-02-23T12:09:31.566Z,group,vems,True,private,194,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T05:08:31.287Z
325,s3-proxy,vems/s3-proxy,https://git.viriciti.com/vems/s3-proxy,2019-09-17T13:19:29.761Z,group,vems,True,private,206,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T08:18:31.335Z
322,oauth2-provider,gateway/oauth2-provider,https://git.viriciti.com/gateway/oauth2-provider,2020-04-01T10:37:46.301Z,group,gateway,True,private,167,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:23:31.469Z
314,site-to-site,administration/site-to-site,https://git.viriciti.com/administration/site-to-site,2019-09-17T13:36:37.828Z,group,administration,True,private,241,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-18T13:43:32.488Z
312,vcm,vems/vcm,https://git.viriciti.com/vems/vcm,2019-09-17T09:17:38.145Z,group,vems,True,private,123,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T19:18:36.599Z
310,elevator,vems/elevator,https://git.viriciti.com/vems/elevator,2019-09-17T11:52:52.291Z,group,vems,True,private,120,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T18:33:31.417Z
307,roadviewer,vems/roadviewer,https://git.viriciti.com/vems/roadviewer,2018-03-13T15:52:35.463Z,group,vems,True,private,124,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T19:19:19.891Z
304,rcp,vems/rcp,https://git.viriciti.com/vems/rcp,2019-09-17T09:18:27.361Z,group,vems,True,private,195,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T05:08:31.311Z
301,live-data-server,vems/live-data-server,https://git.viriciti.com/vems/live-data-server,2018-08-08T07:39:19.017Z,group,vems,True,private,80,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:58:31.403Z
298,watchboy,vems/watchboy,https://git.viriciti.com/vems/watchboy,2019-09-17T13:18:55.393Z,group,vems,True,private,17,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:31.332Z
297,ocpp-gateway,vems/ocpp-gateway,https://git.viriciti.com/vems/ocpp-gateway,2019-09-17T15:00:40.349Z,group,vems,True,private,16,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:31.332Z
296,watchman,vems/watchman,https://git.viriciti.com/vems/watchman,2019-09-17T13:19:10.826Z,group,vems,True,private,18,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:31.346Z
292,vcm-parser,vems/vcm-parser,https://git.viriciti.com/vems/vcm-parser,2019-09-17T09:18:04.145Z,group,vems,True,private,20,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:32.014Z
291,rt-transit-data-collector,vems/rt-transit-data-collector,https://git.viriciti.com/vems/rt-transit-data-collector,2019-09-17T12:54:08.088Z,group,vems,True,private,19,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:31.468Z
290,gateway,vems/gateway,https://git.viriciti.com/vems/gateway,2018-02-12T09:16:49.425Z,group,vems,True,private,21,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:32.132Z
288,pusher,administration/pusher,https://git.viriciti.com/administration/pusher,2019-08-19T11:25:11.443Z,group,administration,True,private,91,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:48:31.348Z
287,export-worker,vems/export-worker,https://git.viriciti.com/vems/export-worker,2017-12-07T18:20:33.127Z,group,vems,True,private,25,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:33.085Z
286,transit-data-adapter,vems/transit-data-adapter,https://git.viriciti.com/vems/transit-data-adapter,2019-09-17T12:54:44.257Z,group,vems,True,private,23,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:32.250Z
285,hour-registration,administration/hour-registration,https://git.viriciti.com/administration/hour-registration,2018-06-04T15:42:34.807Z,group,administration,True,private,22,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:32.165Z
284,data-generator,administration/data-generator,https://git.viriciti.com/administration/data-generator,2017-11-14T12:20:14.444Z,group,administration,True,private,24,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:33.070Z
281,data-transporter,vems/data-transporter,https://git.viriciti.com/vems/data-transporter,2019-09-17T13:01:34.077Z,group,vems,True,private,26,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:33.120Z
280,can-ws-proxy,vems/can-ws-proxy,https://git.viriciti.com/vems/can-ws-proxy,2017-10-27T10:41:08.172Z,group,vems,True,private,27,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:33.160Z
279,proxy-middleware,vems/proxy-middleware,https://git.viriciti.com/vems/proxy-middleware,2019-09-17T14:29:56.766Z,group,vems,True,private,29,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:33.689Z
277,database-stats,vems/database-stats,https://git.viriciti.com/vems/database-stats,2017-11-24T15:18:46.935Z,group,vems,True,private,30,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:33.699Z
271,export-manager,vems/export-manager,https://git.viriciti.com/vems/export-manager,2017-12-07T18:20:53.321Z,group,vems,True,private,28,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:33.614Z
270,dashboard,administration/dashboard,https://git.viriciti.com/administration/dashboard,2019-06-19T13:36:35.193Z,group,administration,True,private,32,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:34.136Z
269,native-server,vems/native-server,https://git.viriciti.com/vems/native-server,2018-08-09T10:28:30.021Z,group,vems,True,private,33,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:34.203Z
268,desanitize,vems/desanitize,https://git.viriciti.com/vems/desanitize,2019-09-17T14:30:08.419Z,group,vems,True,private,35,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:34.299Z
265,device-watcher,administration/device-watcher,https://git.viriciti.com/administration/device-watcher,2019-09-17T14:15:34.659Z,group,administration,True,private,31,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:33.847Z
263,api-client,vems/api-client,https://git.viriciti.com/vems/api-client,2019-09-17T14:30:19.596Z,group,vems,True,private,34,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:34.289Z
260,k8s-emq,administration/k8s-emq,https://git.viriciti.com/administration/k8s-emq,2017-09-20T09:09:47.862Z,group,administration,True,private,38,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:34.924Z
258,service-auth,vems/service-auth,https://git.viriciti.com/vems/service-auth,2017-09-13T08:39:54.520Z,group,vems,True,private,36,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:34.723Z
254,k8s-watcher,administration/k8s-watcher,https://git.viriciti.com/administration/k8s-watcher,2017-10-12T13:04:02.374Z,group,administration,True,private,37,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T11:48:34.894Z
253,native,vems/native,https://git.viriciti.com/vems/native,2019-04-10T09:26:50.513Z,group,vems,True,private,79,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:58:31.402Z
249,portal-api-documentation,vems/portal-api-documentation,https://git.viriciti.com/vems/portal-api-documentation,2017-08-23T09:18:09.483Z,group,vems,True,private,94,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:48:31.779Z
248,http-spy,vems/http-spy,https://git.viriciti.com/vems/http-spy,2019-09-17T13:01:54.390Z,group,vems,True,private,162,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T01:58:31.274Z
247,command-client,vems/command-client,https://git.viriciti.com/vems/command-client,2019-09-17T08:47:58.804Z,group,vems,True,private,81,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:58:31.406Z
246,report-scheduler,vems/report-scheduler,https://git.viriciti.com/vems/report-scheduler,2019-09-17T14:19:50.223Z,group,vems,True,private,163,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T01:58:31.335Z
243,vio-api,administration/vio-api,https://git.viriciti.com/administration/vio-api,2019-09-17T13:21:11.950Z,group,administration,True,private,90,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:48:31.347Z
242,ingress-api,vems/ingress-api,https://git.viriciti.com/vems/ingress-api,2019-09-17T14:38:39.306Z,group,vems,True,private,121,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T18:33:31.818Z
240,weatherservice,vems/weatherservice,https://git.viriciti.com/vems/weatherservice,2017-08-07T10:57:44.705Z,group,vems,True,private,95,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:48:31.822Z
239,headless-printer,vems/headless-printer,https://git.viriciti.com/vems/headless-printer,2019-09-17T14:20:09.867Z,group,vems,True,private,93,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:48:31.773Z
238,dbc-to-json-transmutatorisator-9000,vems/dbc-to-json-transmutatorisator-9000,https://git.viriciti.com/vems/dbc-to-json-transmutatorisator-9000,2019-09-17T14:39:16.976Z,group,vems,True,private,96,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:48:32.064Z
235,cluster,administration/cluster,https://git.viriciti.com/administration/cluster,2019-09-17T13:38:35.415Z,group,administration,True,private,89,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:48:31.347Z
234,route-filter,vems/route-filter,https://git.viriciti.com/vems/route-filter,2019-09-17T12:55:57.708Z,group,vems,True,private,97,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:48:32.270Z
231,vio-manager,vems/vio-manager,https://git.viriciti.com/vems/vio-manager,2017-08-09T13:01:18.556Z,group,vems,True,private,106,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T16:18:31.306Z
230,portal-client,vems/portal-client,https://git.viriciti.com/vems/portal-client,2017-09-22T15:33:50.697Z,group,vems,True,private,92,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:48:31.356Z
225,storages,vems/storages,https://git.viriciti.com/vems/storages,2017-07-25T07:53:08.098Z,group,vems,True,private,132,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T21:13:31.369Z
224,api-cli,administration/api-cli,https://git.viriciti.com/administration/api-cli,2017-07-17T10:27:58.298Z,group,administration,True,private,98,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:48:32.488Z
218,Integrity-runner,vems/Integrity-runner,https://git.viriciti.com/vems/Integrity-runner,2019-09-17T14:39:47.470Z,group,vems,True,private,178,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T03:03:31.366Z
213,lag-client,vems/lag-client,https://git.viriciti.com/vems/lag-client,2017-07-12T08:43:06.225Z,group,vems,True,private,119,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T18:33:31.333Z
209,gtfs-rt,vems/gtfs-rt,https://git.viriciti.com/vems/gtfs-rt,2019-09-17T12:56:49.933Z,group,vems,True,private,164,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T01:58:31.408Z
206,viface,vems/viface,https://git.viriciti.com/vems/viface,2019-09-17T14:30:30.655Z,group,vems,True,private,135,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T21:58:31.385Z
196,smser,administration/smser,https://git.viriciti.com/administration/smser,2019-09-09T16:26:11.636Z,group,administration,True,private,198,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T06:33:31.306Z
193,Integrity-player,vems/Integrity-player,https://git.viriciti.com/vems/Integrity-player,2019-09-17T14:39:59.977Z,group,vems,True,private,165,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T01:58:31.697Z
192,otd-api,vems/otd-api,https://git.viriciti.com/vems/otd-api,2019-09-17T12:57:14.938Z,group,vems,True,private,136,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T21:58:31.384Z
187,gtfs-importer,vems/gtfs-importer,https://git.viriciti.com/vems/gtfs-importer,2019-09-17T12:57:39.675Z,group,vems,True,private,161,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T01:38:31.388Z
186,listener-tls,vems/listener-tls,https://git.viriciti.com/vems/listener-tls,2019-09-17T14:40:32.773Z,group,vems,True,private,224,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T18:28:31.446Z
179,localisation-interface,vems/localisation-interface,https://git.viriciti.com/vems/localisation-interface,2019-09-17T14:23:29.203Z,group,vems,True,private,210,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T09:18:31.313Z
178,localisation-api,vems/localisation-api,https://git.viriciti.com/vems/localisation-api,2019-09-17T14:23:41.956Z,group,vems,True,private,247,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-19T07:23:31.258Z
172,highcharts-export,vems/highcharts-export,https://git.viriciti.com/vems/highcharts-export,2019-09-17T15:05:09.368Z,group,vems,True,private,234,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-18T02:58:31.358Z
171,log,vems/log,https://git.viriciti.com/vems/log,2019-09-17T14:30:38.023Z,group,vems,True,private,223,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T18:28:31.431Z
167,auth,vems/auth,https://git.viriciti.com/vems/auth,2018-05-22T12:28:22.291Z,group,vems,True,private,155,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T00:33:31.312Z
165,gdb-backup,vems/gdb-backup,https://git.viriciti.com/vems/gdb-backup,2019-09-17T13:23:45.065Z,group,vems,True,private,199,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T06:33:31.314Z
163,logstash-pipelines,vems/logstash-pipelines,https://git.viriciti.com/vems/logstash-pipelines,2018-06-22T11:47:13.266Z,group,vems,True,private,211,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T09:18:31.576Z
161,openvpn,administration/openvpn,https://git.viriciti.com/administration/openvpn,2019-09-17T13:38:59.978Z,group,administration,True,private,201,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T06:33:32.202Z
160,data-server,vems/data-server,https://git.viriciti.com/vems/data-server,2019-03-21T14:22:53.115Z,group,vems,True,private,239,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-18T12:53:31.416Z
158,ndm,vems/ndm,https://git.viriciti.com/vems/ndm,2019-09-17T14:30:44.614Z,group,vems,True,private,127,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T19:43:31.379Z
148,routes,vems/routes,https://git.viriciti.com/vems/routes,2019-09-17T12:58:04.585Z,group,vems,True,private,126,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T19:43:31.379Z
142,notification_center,vems/notification_center,https://git.viriciti.com/vems/notification_center,2019-09-17T14:24:07.391Z,group,vems,True,private,125,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T19:43:31.380Z
135,cms3,vems/cms3,https://git.viriciti.com/vems/cms3,2017-10-19T08:11:31.686Z,group,vems,True,private,215,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T11:13:31.303Z
130,extractor,vems/extractor,https://git.viriciti.com/vems/extractor,2019-09-17T11:53:22.241Z,group,vems,True,private,220,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T17:03:38.685Z
127,ndb-backup,vems/ndb-backup,https://git.viriciti.com/vems/ndb-backup,2019-09-17T13:24:04.659Z,group,vems,True,private,168,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:28:31.548Z
123,mx-consul,vems/mx-consul,https://git.viriciti.com/vems/mx-consul,2018-03-26T13:11:23.992Z,group,vems,True,private,156,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T00:33:31.316Z
122,builder-image,administration/builder-image,https://git.viriciti.com/administration/builder-image,2019-09-17T13:39:26.580Z,group,administration,True,private,248,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-19T08:48:32.174Z
120,scheduler,vems/scheduler,https://git.viriciti.com/vems/scheduler,2019-09-17T13:25:39.705Z,group,vems,True,private,228,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T22:53:31.214Z
119,container-watcher,vems/container-watcher,https://git.viriciti.com/vems/container-watcher,2017-07-07T08:34:33.919Z,group,vems,True,private,169,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:28:31.579Z
115,global-styles,vems/global-styles,https://git.viriciti.com/vems/global-styles,2019-09-17T14:47:33.158Z,group,vems,True,private,200,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T06:33:32.157Z
113,broker,vems/broker,https://git.viriciti.com/vems/broker,2019-09-09T14:43:23.736Z,group,vems,True,private,170,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:28:31.718Z
109,kafka-write-stream,vems/kafka-write-stream,https://git.viriciti.com/vems/kafka-write-stream,2019-09-17T14:31:32.367Z,group,vems,True,private,216,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T11:13:31.357Z
108,incidents,vems/incidents,https://git.viriciti.com/vems/incidents,2019-09-17T14:21:27.141Z,group,vems,True,private,171,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:28:31.743Z
105,vio,vems/vio,https://git.viriciti.com/vems/vio,2019-09-17T14:40:46.323Z,group,vems,True,private,233,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-18T01:48:31.278Z
104,servers,administration/servers,https://git.viriciti.com/administration/servers,2019-09-17T12:55:58.268Z,group,administration,True,private,244,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-18T21:58:32.173Z
103,can-matrix-automator,vems/can-matrix-automator,https://git.viriciti.com/vems/can-matrix-automator,2019-09-17T13:06:03.974Z,group,vems,True,private,175,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:28:32.412Z
94,builder-test-modules,administration/builder-test-modules,https://git.viriciti.com/administration/builder-test-modules,2016-11-03T07:42:09.824Z,group,administration,True,private,172,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:28:32.216Z
93,machine,administration/machine,https://git.viriciti.com/administration/machine,2017-02-15T15:23:09.716Z,group,administration,True,private,249,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-19T18:08:31.793Z
92,builder-test,administration/builder-test,https://git.viriciti.com/administration/builder-test,2016-12-05T15:22:32.824Z,group,administration,True,private,1,http://office.viriciti.com:34000,True,,False,False,False,False,False,,False,False,False,False,False,False,False,executable,,,2016-09-23T12:35:14.188Z
92,builder-test,administration/builder-test,https://git.viriciti.com/administration/builder-test,2016-12-05T15:22:32.824Z,group,administration,True,private,217,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T11:53:31.355Z
80,dbbackup2,administration/dbbackup2,https://git.viriciti.com/administration/dbbackup2,2016-09-21T16:10:43.642Z,group,administration,True,private,225,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T21:23:31.420Z
79,base-image,administration/base-image,https://git.viriciti.com/administration/base-image,2016-12-07T15:39:13.326Z,group,administration,True,private,246,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-19T07:03:31.445Z
78,builder,administration/builder,https://git.viriciti.com/administration/builder,2019-09-17T13:39:58.729Z,group,administration,True,private,88,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:03:31.330Z
77,proxy,administration/proxy,https://git.viriciti.com/administration/proxy,2016-09-21T16:08:53.185Z,group,administration,True,private,86,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:03:31.290Z
76,vpn-admin,administration/vpn-admin,https://git.viriciti.com/administration/vpn-admin,2016-09-21T16:08:15.788Z,group,administration,True,private,173,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:28:32.230Z
75,ftp-export,administration/ftp-export,https://git.viriciti.com/administration/ftp-export,2019-09-17T13:36:00.706Z,group,administration,True,private,176,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:28:32.723Z
72,emailer,administration/emailer,https://git.viriciti.com/administration/emailer,2019-09-09T16:08:53.876Z,group,administration,True,private,87,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T14:03:31.316Z
71,vpnadmin,administration/vpnadmin,https://git.viriciti.com/administration/vpnadmin,2017-04-14T11:23:54.917Z,group,administration,True,private,140,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T22:43:31.585Z
